enc_number,t,x0,y0,z0,v0,dh0,theta0,x1,y1,z1,v1,dh1,theta1,advisory
1,0,2792.231869692954,4355.160698296961,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2852.6445389841547,-538.7127717361323,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,1,2763.868258656856,4291.402982127658,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2822.2936035618577,-476.08213736886,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,2,2735.5046476207576,4227.645265958355,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2791.9426681395616,-413.4515030015882,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,3,2707.1410365846596,4163.887549789052,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2761.5917327172656,-350.82086863431596,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,4,2678.777425548561,4100.129833619749,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2731.2407972949695,-288.19023426704416,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,5,2650.4138145124625,4036.3721174504462,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2700.889861872673,-225.55959989977237,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,6,2622.050203476364,3972.614401281143,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2670.538926450377,-162.9289655324999,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,7,2593.686592440266,3908.8566851118403,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2640.1879910280804,-100.29833116522786,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,8,2565.322981404168,3845.098968942538,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2609.8370556057844,-37.66769679795584,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,9,2536.9593703680694,3781.3412527732344,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2579.486120183488,24.962937569316182,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,10,2508.595759331971,3717.5835366039314,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2549.135184761192,87.59357193658798,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,11,2480.2321482958723,3653.8258204346284,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2518.7842493388957,150.22420630386023,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,12,2451.868537259774,3590.0681042653255,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2488.433313916599,212.85484067113225,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,13,2423.5049262236757,3526.3103880960225,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2458.082378494303,275.48547503840405,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,14,2395.141315187577,3462.55267192672,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2427.731443072007,338.1161094056763,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,15,2366.777704151479,3398.7949557574166,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2397.3805076497106,400.7467437729483,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,16,2338.4140931153806,3335.037239588114,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2367.0295722274145,463.37737814022034,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,17,2310.050482079282,3271.2795234188106,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2336.678636805118,526.0080125074924,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,18,2281.686871043184,3207.521807249508,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2306.327701382822,588.6386468747642,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,19,2253.3232600070855,3143.7640910802047,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2275.976765960526,651.2692812420364,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,20,2224.9596489709875,3080.006374910902,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2245.6258305382294,713.8999156093084,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,21,2196.596037934889,3016.2486587415992,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2215.274895115933,776.5305499765805,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,22,2168.2324268987904,2952.4909425722963,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2184.923959693637,839.1611843438525,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,23,2139.868815862692,2888.7332264029933,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2154.5730242713407,901.7918187111245,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,24,2111.505204826594,2824.9755102336903,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2124.222088849044,964.4224530783965,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,25,2083.1415937904953,2761.2177940643874,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2093.871153426748,1027.0530874456686,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,26,2054.7779827543973,2697.4600778950844,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2063.5202180044516,1089.6837218129403,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,27,2026.4143717182988,2633.7023617257814,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2033.1692825821556,1152.3143561802126,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,28,1998.0507606822002,2569.9446455564785,299.0844312941176,69.78209514003197,0.0,203.9826332651347,2002.8183471598593,1214.9449905474848,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,29,1969.687149646102,2506.1869293871755,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1972.467411737563,1277.5756249147566,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,30,1941.3235386100037,2442.4292132178725,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1942.116476315267,1340.2062592820287,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,31,1912.9599275739051,2378.67149704857,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1911.7655408929706,1402.8368936493007,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,32,1884.5963165378068,2314.9137808792666,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1881.4146054706744,1465.4675280165727,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,33,1856.2327055017086,2251.156064709964,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1851.063670048378,1528.0981623838447,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,34,1827.86909446561,2187.398348540661,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1820.7127346260818,1590.7287967511168,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,35,1799.5054834295117,2123.640632371358,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1790.3617992037857,1653.3594311183888,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,36,1771.1418723934135,2059.882916202055,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1760.0108637814894,1715.9900654856608,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,37,1742.7782613573152,1996.1252000327522,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1729.6599283591931,1778.6206998529328,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,38,1714.4146503212166,1932.3674838634493,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1699.3089929368969,1841.2513342202049,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,39,1686.0510392851183,1868.6097676941463,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1668.9580575146008,1903.8819685874769,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,40,1657.68742824902,1804.8520515248433,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1638.6071220923045,1966.512602954749,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,41,1629.3238172129215,1741.0943353555404,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1608.2561866700082,2029.143237322021,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,42,1600.9602061768232,1677.3366191862374,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1577.905251247712,2091.7738716892927,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,43,1572.596595140725,1613.5789030169344,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1547.5543158254156,2154.404506056565,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,44,1544.2329841046267,1549.8211868476317,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1517.2033804031194,2217.035140423837,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,45,1515.8693730685281,1486.0634706783287,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1486.8524449808233,2279.665774791109,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,46,1487.5057620324299,1422.3057545090257,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1456.501509558527,2342.2964091583813,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,47,1459.1421509963316,1358.5480383397228,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1426.1505741362307,2404.927043525653,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,48,1430.778539960233,1294.7903221704198,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1395.7996387139344,2467.5576778929253,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
1,49,1402.4149289241348,1231.032606001117,299.0844312941176,69.78209514003197,0.0,203.9826332651347,1365.4487032916384,2530.188312260197,290.62349589775226,69.59723875453186,0.0,334.1450753293941,0.0
2,0,4421.916118163583,-519.5834444195295,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3804.142888571172,-4536.740357038242,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
2,1,4374.3055754309125,-568.7299478468553,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3771.460019406909,-4481.335666976691,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
2,2,4326.695032698241,-617.8764512741811,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3738.777150242645,-4425.9309769151405,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
2,3,4279.08448996557,-667.0229547015074,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3706.0942810783813,-4370.52628685359,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
2,4,4231.473947232899,-716.1694581288332,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3673.4114119141177,-4315.121596792039,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
2,5,4183.863404500228,-765.315961556159,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3640.7285427498546,-4259.716906730488,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
2,6,4136.252861767557,-814.4624649834852,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3608.0456735855905,-4204.312216668937,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
2,7,4088.642319034886,-863.608968410811,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3575.3628044213274,-4148.907526607387,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
2,8,4041.031776302215,-912.7554718381368,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3542.6799352570633,-4093.5028365458356,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
2,9,3993.421233569544,-961.9019752654631,-233.73192814538834,68.42618342733763,0.0,224.09053988660946,3509.9970660928,-4038.098146484285,-235.26653993860046,64.32611924890914,0.0,329.4639197164184,0.0
