enc_number,t,x0,y0,z0,v0,dh0,theta0,x1,y1,z1,v1,dh1,theta1,advisory
1,0,6367.497737926758,-939.5467758635962,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,2556.7483426088697,-2248.2626004530657,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,1,6328.356526352218,-991.5822681628558,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,2615.516155003076,-2266.803587439991,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,2,6289.215314777676,-1043.6177604621157,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,2674.283967397284,-2285.3445744269175,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,3,6250.074103203135,-1095.6532527613758,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,2733.051779791491,-2303.885561413843,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,4,6210.932891628594,-1147.688745060636,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,2791.8195921856973,-2322.4265484007683,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,5,6171.791680054053,-1199.7242373598958,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,2850.5874045799046,-2340.9675353876946,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,6,6132.650468479512,-1251.7597296591555,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,2909.3552169741115,-2359.5085223746205,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,7,6093.509256904971,-1303.7952219584158,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,2968.1230293683184,-2378.0495093615464,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,8,6054.36804533043,-1355.8307142576757,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,3026.8908417625253,-2396.5904963484722,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,9,6015.226833755889,-1407.8662065569356,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,3085.658654156732,-2415.131483335398,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,10,5976.085622181347,-1459.9016988561957,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,3144.426466550939,-2433.672470322324,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,11,5936.944410606807,-1511.9371911554556,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,3203.1942789451464,-2452.21345730925,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,12,5897.803199032265,-1563.9726834547155,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,3261.9620913393533,-2470.7544442961757,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,13,5858.6619874577245,-1616.0081757539756,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,3320.7299037335606,-2489.2954312831016,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
1,14,5819.520775883184,-1668.0436680532355,-140.61820158957738,65.11318531871507,0.0,216.95056530370115,3379.4977161277675,-2507.8364182700275,-162.7969486274325,61.62324214166328,0.0,467.5102568758257,0.0
